ID,Name,Sex,Age,Height,Weight,Team,NOC,Games,Year,Season,City,Sport,Medal,NOC,region
43847,Erzsbet Gulys-Kteles,F,27,NA,NA,Hungary,HUN,1952 Summer,1952,Summer,Helsinki,Gymnastics,Bronze,HUN,Hungary
43847,Erzsbet Gulys-Kteles,F,32,NA,NA,Hungary,HUN,1956 Summer,1956,Summer,Melbourne,Gymnastics,Silver,HUN,Hungary
43847,Erzsbet Gulys-Kteles,F,32,NA,NA,Hungary,HUN,1956 Summer,1956,Summer,Melbourne,Gymnastics,Gold,HUN,Hungary
43850,Vadim Vladimirovich Gulyayev,M,27,183,90,Soviet Union,URS,1968 Summer,1968,Summer,Mexico City,Water Polo,Silver,URS,Russia
43850,Vadim Vladimirovich Gulyayev,M,31,183,90,Soviet Union,URS,1972 Summer,1972,Summer,Munich,Water Polo,Gold,URS,Russia
43853,Leonard Max Gumpel,M,22,NA,NA,Sweden,SWE,1912 Summer,1912,Summer,Stockholm,Water Polo,Silver,SWE,Sweden
43853,Leonard Max Gumpel,M,30,NA,NA,Sweden,SWE,1920 Summer,1920,Summer,Antwerpen,Water Polo,Bronze,SWE,Sweden
43863,Rudy Gunawan,M,25,185,83,Indonesia-1,INA,1992 Summer,1992,Summer,Barcelona,Badminton,Silver,INA,Indonesia
43865,Tony Gunawan,M,25,173,80,Indonesia,INA,2000 Summer,2000,Summer,Sydney,Badminton,Gold,INA,Indonesia
43869,Saida Gunba (-Kikidze),F,20,168,74,Soviet Union,URS,1980 Summer,1980,Summer,Moskva,Athletics,Silver,URS,Russia
43870,Stoyan Gunchev,M,22,178,78,Bulgaria,BUL,1980 Summer,1980,Summer,Moskva,Volleyball,Silver,BUL,Bulgaria
43884,Jacob Gundersen,M,32,178,83,Norway,NOR,1908 Summer,1908,Summer,London,Wrestling,Silver,NOR,Norway
43887,Trude Gundersen (-Lehmann),F,23,170,63,Norway,NOR,2000 Summer,2000,Summer,Sydney,Taekwondo,Silver,NOR,Norway
43897,Roland Gune,M,28,197,95,Romania,ROU,1972 Summer,1972,Summer,Munich,Handball,Bronze,ROU,Romania
43897,Roland Gune,M,32,197,95,Romania,ROU,1976 Summer,1976,Summer,Montreal,Handball,Silver,ROU,Romania
43903,Hasan Gngr,M,26,178,87,Turkey,TUR,1960 Summer,1960,Summer,Roma,Wrestling,Gold,TUR,Turkey
43903,Hasan Gngr,M,30,178,87,Turkey,TUR,1964 Summer,1964,Summer,Tokyo,Wrestling,Silver,TUR,Turkey
43906,Wolfgang Gunkel,M,24,192,92,East Germany,GDR,1972 Summer,1972,Summer,Munich,Rowing,Gold,GDR,Germany
43907,Adam Beattie Gunn,M,31,NA,NA,United States,USA,1904 Summer,1904,Summer,St. Louis,Athletics,Silver,USA,USA
43909,"Charles Edward James Charlie"""" Gunn""""",M,34,NA,NA,Great Britain,GBR,1920 Summer,1920,Summer,Antwerpen,Athletics,Bronze,GBR,UK
43911,Richard Kenneth Gunn,M,37,NA,NA,Great Britain,GBR,1908 Summer,1908,Summer,London,Boxing,Gold,GBR,UK
43914,Sven Evert Gunnarsson,M,26,NA,NA,Sweden,SWE,1956 Summer,1956,Summer,Melbourne,Rowing,Silver,SWE,Sweden
43917,Martin Ingemar Gunnarsson,M,37,178,86,United States,USA,1964 Summer,1964,Summer,Tokyo,Shooting,Bronze,USA,USA
43919,Rbert Gunnarsson,M,28,190,100,Iceland,ISL,2008 Summer,2008,Summer,Beijing,Handball,Silver,ISL,Iceland
43923,Sally Jane Janet Gunnell (-Bigg),F,25,167,58,Great Britain,GBR,1992 Summer,1992,Summer,Barcelona,Athletics,Gold,GBR,UK
43923,Sally Jane Janet Gunnell (-Bigg),F,25,167,58,Great Britain,GBR,1992 Summer,1992,Summer,Barcelona,Athletics,Bronze,GBR,UK
43926,"Pieter Adriaan Piet"""" Gunning""""",M,23,NA,NA,Netherlands,NED,1936 Summer,1936,Summer,Berlin,Hockey,Bronze,NED,Netherlands
43929,"Fritz Itze"""" Gunst""""",M,19,NA,NA,Germany,GER,1928 Summer,1928,Summer,Amsterdam,Water Polo,Gold,GER,Germany
43929,"Fritz Itze"""" Gunst""""",M,23,NA,NA,Germany,GER,1932 Summer,1932,Summer,Los Angeles,Water Polo,Silver,GER,Germany
43929,"Fritz Itze"""" Gunst""""",M,27,NA,NA,Germany,GER,1936 Summer,1936,Summer,Berlin,Water Polo,Silver,GER,Germany
43930,Thomas Gunst,M,25,173,75,West Germany,FRG,1984 Summer,1984,Summer,Los Angeles,Hockey,Silver,FRG,Germany
43932,"Jakob Jack"""" Gnthard""""",M,32,NA,NA,Switzerland,SUI,1952 Summer,1952,Summer,Helsinki,Gymnastics,Silver,SUI,Switzerland
43932,"Jakob Jack"""" Gnthard""""",M,32,NA,NA,Switzerland,SUI,1952 Summer,1952,Summer,Helsinki,Gymnastics,Gold,SUI,Switzerland
43934,Rudolf Gnthardt,M,23,168,70,Switzerland,SUI,1960 Summer,1960,Summer,Roma,Equestrianism,Silver,SUI,Switzerland
43943,Johann Wilhelm Paul Gnther,M,29,NA,NA,Germany,GER,1912 Summer,1912,Summer,Stockholm,Diving,Gold,GER,Germany
43944,Roland Gnther,M,21,179,72,West Germany,FRG,1984 Summer,1984,Summer,Los Angeles,Cycling,Bronze,FRG,Germany
43946,Sarah Gnther,F,21,167,55,Germany,GER,2004 Summer,2004,Summer,Athina,Football,Bronze,GER,Germany
43949,Werner Gnthr,M,27,200,128,Switzerland,SUI,1988 Summer,1988,Summer,Seoul,Athletics,Bronze,SUI,Switzerland
43956,Guo Dan,F,22,171,68,China,CHN,2008 Summer,2008,Summer,Beijing,Archery,Silver,CHN,China
43965,Guo Jingjing,F,18,163,49,China,CHN,2000 Summer,2000,Summer,Sydney,Diving,Silver,CHN,China
43965,Guo Jingjing,F,18,163,49,China,CHN,2000 Summer,2000,Summer,Sydney,Diving,Silver,CHN,China
43965,Guo Jingjing,F,22,163,49,China,CHN,2004 Summer,2004,Summer,Athina,Diving,Gold,CHN,China
43965,Guo Jingjing,F,22,163,49,China,CHN,2004 Summer,2004,Summer,Athina,Diving,Gold,CHN,China
43965,Guo Jingjing,F,26,163,49,China,CHN,2008 Summer,2008,Summer,Beijing,Diving,Gold,CHN,China
43965,Guo Jingjing,F,26,163,49,China,CHN,2008 Summer,2008,Summer,Beijing,Diving,Gold,CHN,China
43968,Guo Li,F,23,167,54,China,CHN,2016 Summer,2016,Summer,Rio de Janeiro,Synchronized Swimming,Silver,CHN,China
43971,Guo Linyao,M,20,169,60,China,CHN,1992 Summer,1992,Summer,Barcelona,Gymnastics,Silver,CHN,China
43971,Guo Linyao,M,20,169,60,China,CHN,1992 Summer,1992,Summer,Barcelona,Gymnastics,Bronze,CHN,China
43977,Guo Shuang,F,22,170,70,China,CHN,2008 Summer,2008,Summer,Beijing,Cycling,Bronze,CHN,China
43977,Guo Shuang,F,26,170,70,China,CHN,2012 Summer,2012,Summer,London,Cycling,Bronze,CHN,China
43977,Guo Shuang,F,26,170,70,China,CHN,2012 Summer,2012,Summer,London,Cycling,Silver,CHN,China
43977,Guo Shuang,F,26,170,70,China,CHN,2012 Summer,2012,Summer,London,Cycling,Silver,CHN,China
43980,Guo Weiyang,M,24,160,52,China,CHN,2012 Summer,2012,Summer,London,Gymnastics,Gold,CHN,China
43981,Guo Wenjun,F,24,168,60,China,CHN,2008 Summer,2008,Summer,Beijing,Shooting,Gold,CHN,China
43981,Guo Wenjun,F,28,168,60,China,CHN,2012 Summer,2012,Summer,London,Shooting,Gold,CHN,China
43986,Guo Yue,F,16,165,54,China-2,CHN,2004 Summer,2004,Summer,Athina,Table Tennis,Bronze,CHN,China
43986,Guo Yue,F,20,165,54,China,CHN,2008 Summer,2008,Summer,Beijing,Table Tennis,Bronze,CHN,China
43986,Guo Yue,F,20,165,54,China,CHN,2008 Summer,2008,Summer,Beijing,Table Tennis,Gold,CHN,China
43986,Guo Yue,F,24,165,54,China,CHN,2012 Summer,2012,Summer,London,Table Tennis,Gold,CHN,China
44000,Lorena Gurndez Garca,F,15,170,46,Spain,ESP,1996 Summer,1996,Summer,Atlanta,Rhythmic Gymnastics,Gold,ESP,Spain
44002,Boris Maksovich Gurevich,M,21,NA,NA,Soviet Union,URS,1952 Summer,1952,Summer,Helsinki,Wrestling,Gold,URS,Russia
44007,Gyrgy Gurics,M,23,176,87,Hungary,HUN,1952 Summer,1952,Summer,Helsinki,Wrestling,Bronze,HUN,Hungary
44012,Hilda Carolyn Gurney,F,32,168,63,United States,USA,1976 Summer,1976,Summer,Montreal,Equestrianism,Bronze,USA,USA
44015,Jzsef Gurovits,M,23,NA,NA,Hungary,HUN,1952 Summer,1952,Summer,Helsinki,Canoeing,Bronze,HUN,Hungary
44016,Milko urovski,M,21,178,74,Yugoslavia,YUG,1984 Summer,1984,Summer,Los Angeles,Football,Bronze,YUG,Serbia
44017,Donna-Marie Gurr,F,17,167,50,Canada,CAN,1972 Summer,1972,Summer,Munich,Swimming,Bronze,CAN,Canada
44034,Yelena Ilyinichna Guryeva,F,21,168,57,Soviet Union,URS,1980 Summer,1980,Summer,Moskva,Hockey,Bronze,URS,Russia
44045,Ilona Maria Gusenbauer (Majdan-),F,24,181,67,Austria,AUT,1972 Summer,1972,Summer,Munich,Athletics,Bronze,AUT,Austria
44047,Aleksandr Petrovich Gusev,M,25,173,74,Soviet Union,URS,1980 Summer,1980,Summer,Moskva,Hockey,Bronze,URS,Russia
44050,Sergey Gusev,M,20,183,83,Soviet Union,URS,1968 Summer,1968,Summer,Mexico City,Swimming,Silver,URS,Russia
44050,Sergey Gusev,M,20,183,83,Soviet Union,URS,1968 Summer,1968,Summer,Mexico City,Swimming,Bronze,URS,Russia
44052,Elina Aleksandrovna Guseva,F,24,183,67,Soviet Union,URS,1988 Summer,1988,Summer,Seoul,Handball,Bronze,URS,Russia
44052,Elina Aleksandrovna Guseva,F,28,183,67,Unified Team,EUN,1992 Summer,1992,Summer,Barcelona,Handball,Bronze,EUN,Russia
44059,Aleksey Petrovich Gushchin,M,38,170,84,Soviet Union,URS,1960 Summer,1960,Summer,Roma,Shooting,Gold,URS,Russia
44060,Eduard Viktorovich Gushchin,M,28,192,126,Soviet Union,URS,1968 Summer,1968,Summer,Mexico City,Athletics,Bronze,URS,Russia
44061,Yuliya Aleksandrovna Gushchina,F,25,174,61,Russia,RUS,2008 Summer,2008,Summer,Beijing,Athletics,Gold,RUS,Russia
44061,Yuliya Aleksandrovna Gushchina,F,25,174,61,Russia,RUS,2008 Summer,2008,Summer,Beijing,Athletics,Silver,RUS,Russia
44061,Yuliya Aleksandrovna Gushchina,F,29,174,61,Russia,RUS,2012 Summer,2012,Summer,London,Athletics,Silver,RUS,Russia
44064,Koji Gushiken,M,27,162,58,Japan,JPN,1984 Summer,1984,Summer,Los Angeles,Gymnastics,Gold,JPN,Japan
44064,Koji Gushiken,M,27,162,58,Japan,JPN,1984 Summer,1984,Summer,Los Angeles,Gymnastics,Bronze,JPN,Japan
44064,Koji Gushiken,M,27,162,58,Japan,JPN,1984 Summer,1984,Summer,Los Angeles,Gymnastics,Silver,JPN,Japan
44064,Koji Gushiken,M,27,162,58,Japan,JPN,1984 Summer,1984,Summer,Los Angeles,Gymnastics,Bronze,JPN,Japan
44064,Koji Gushiken,M,27,162,58,Japan,JPN,1984 Summer,1984,Summer,Los Angeles,Gymnastics,Gold,JPN,Japan
44080,Reinhard Gust,M,22,190,92,East Germany,GDR,1972 Summer,1972,Summer,Munich,Rowing,Silver,GDR,Germany
44087,Johan Gustaf Anton Gustafsson,M,29,182,NA,Sweden,SWE,1906 Summer,1906,Summer,Athina,Tug-Of-War,Bronze,SWE,Sweden
44088,Per August Gustafsson,M,36,NA,NA,Sweden,SWE,1912 Summer,1912,Summer,Stockholm,Tug-Of-War,Gold,SWE,Sweden
44091,Bo Henning Gustafsson,M,29,175,64,Sweden,SWE,1984 Summer,1984,Summer,Los Angeles,Athletics,Silver,SWE,Sweden
44097,Bror Helge Gustafsson,M,20,NA,NA,Sweden,SWE,1920 Summer,1920,Summer,Antwerpen,Gymnastics,Gold,SWE,Sweden
44098,"Johan August Janne"""" Gustafsson""""",M,24,NA,NA,Sweden,SWE,1908 Summer,1908,Summer,London,Shooting,Silver,SWE,Sweden
44108,Mattias Oskar Gustafsson,M,34,193,104,Sweden,SWE,2012 Summer,2012,Summer,London,Handball,Silver,SWE,Sweden
44112,Tina Isabel Gustafsson,F,17,178,66,Sweden,SWE,1980 Summer,1980,Summer,Moskva,Swimming,Silver,SWE,Sweden
44116,Gustavo Endres,M,28,203,98,Brazil,BRA,2004 Summer,2004,Summer,Athina,Volleyball,Gold,BRA,Brazil
44116,Gustavo Endres,M,32,203,98,Brazil,BRA,2008 Summer,2008,Summer,Beijing,Volleyball,Silver,BRA,Brazil
44118,Linda Lee Gustavson (-McGuire),F,18,175,61,United States,USA,1968 Summer,1968,Summer,Mexico City,Swimming,Bronze,USA,USA
44118,Linda Lee Gustavson (-McGuire),F,18,175,61,United States,USA,1968 Summer,1968,Summer,Mexico City,Swimming,Silver,USA,USA
44118,Linda Lee Gustavson (-McGuire),F,18,175,61,United States,USA,1968 Summer,1968,Summer,Mexico City,Swimming,Gold,USA,USA
44119,Bengt Olov Emanuel Gustavsson,M,24,NA,NA,Sweden,SWE,1952 Summer,1952,Summer,Helsinki,Football,Bronze,SWE,Sweden
44121,Bjrgvin Pll Gustavsson,M,23,192,90,Iceland,ISL,2008 Summer,2008,Summer,Beijing,Handball,Silver,ISL,Iceland
44130,Bridgette Marie Gusterson (-Ireland),F,27,180,74,Australia,AUS,2000 Summer,2000,Summer,Sydney,Water Polo,Gold,AUS,Australia
44131,Diana Vladimirovna Gustilina,F,30,180,72,Russia,RUS,2004 Summer,2004,Summer,Athina,Basketball,Bronze,RUS,Russia
44134,Gerhard Gustmann,M,25,NA,NA,Germany,GER,1936 Summer,1936,Summer,Berlin,Rowing,Gold,GER,Germany
44138,Zbigniew Gut,M,23,179,77,Poland,POL,1972 Summer,1972,Summer,Munich,Football,Gold,POL,Poland
44148,Karin Guthke (-Hrtig),F,23,164,52,East Germany,GDR,1980 Summer,1980,Summer,Moskva,Diving,Bronze,GDR,Germany
44174,Jorge Gutirrez Espinosa,M,24,180,71,Cuba,CUB,2000 Summer,2000,Summer,Sydney,Boxing,Gold,CUB,Cuba
44179,Juan Pedro Gutirrez Llanas,M,24,204,112,Argentina,ARG,2008 Summer,2008,Summer,Beijing,Basketball,Bronze,ARG,Argentina
44181,Leonardo Martn Gutirrez,M,26,200,105,Argentina,ARG,2004 Summer,2004,Summer,Athina,Basketball,Gold,ARG,Argentina
44181,Leonardo Martn Gutirrez,M,30,200,105,Argentina,ARG,2008 Summer,2008,Summer,Beijing,Basketball,Bronze,ARG,Argentina
44201,"Robert Allen Bob"""" Gutowski""""",M,21,183,68,United States,USA,1956 Summer,1956,Summer,Melbourne,Athletics,Silver,USA,USA
44205,Torsten Ren Gutsche,M,24,181,78,Germany,GER,1992 Summer,1992,Summer,Barcelona,Canoeing,Gold,GER,Germany
44205,Torsten Ren Gutsche,M,24,181,78,Germany,GER,1992 Summer,1992,Summer,Barcelona,Canoeing,Gold,GER,Germany
44205,Torsten Ren Gutsche,M,28,181,78,Germany,GER,1996 Summer,1996,Summer,Atlanta,Canoeing,Gold,GER,Germany
44205,Torsten Ren Gutsche,M,28,181,78,Germany,GER,1996 Summer,1996,Summer,Atlanta,Canoeing,Silver,GER,Germany
44210,Albert Lovejoy Gutterson,M,24,185,82,United States,USA,1912 Summer,1912,Summer,Stockholm,Athletics,Gold,USA,USA
44211,August Gttinger,M,31,NA,NA,Switzerland,SUI,1924 Summer,1924,Summer,Paris,Gymnastics,Bronze,SUI,Switzerland
44211,August Gttinger,M,31,NA,NA,Switzerland,SUI,1924 Summer,1924,Summer,Paris,Gymnastics,Gold,SUI,Switzerland
44211,August Gttinger,M,31,NA,NA,Switzerland,SUI,1924 Summer,1924,Summer,Paris,Gymnastics,Bronze,SUI,Switzerland
44211,August Gttinger,M,35,NA,NA,Switzerland,SUI,1928 Summer,1928,Summer,Amsterdam,Gymnastics,Gold,SUI,Switzerland
44213,Kroly Gttler,M,20,188,85,Hungary,HUN,1988 Summer,1988,Summer,Seoul,Swimming,Silver,HUN,Hungary
44213,Kroly Gttler,M,28,188,85,Hungary,HUN,1996 Summer,1996,Summer,Atlanta,Swimming,Silver,HUN,Hungary
44221,Jean Gutweniger,M,31,NA,NA,Switzerland,SUI,1924 Summer,1924,Summer,Paris,Gymnastics,Bronze,SUI,Switzerland
44221,Jean Gutweniger,M,31,NA,NA,Switzerland,SUI,1924 Summer,1924,Summer,Paris,Gymnastics,Silver,SUI,Switzerland
44221,Jean Gutweniger,M,31,NA,NA,Switzerland,SUI,1924 Summer,1924,Summer,Paris,Gymnastics,Silver,SUI,Switzerland
44231,James George Guy,M,20,187,83,Great Britain,GBR,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Silver,GBR,UK
44231,James George Guy,M,20,187,83,Great Britain,GBR,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Silver,GBR,UK
44240,Brice Emmanuel Guyart,M,19,186,75,France,FRA,2000 Summer,2000,Summer,Sydney,Fencing,Gold,FRA,France
44240,Brice Emmanuel Guyart,M,23,186,75,France,FRA,2004 Summer,2004,Summer,Athina,Fencing,Gold,FRA,France
44244,Jean-Jacques Guyon,M,35,171,60,France,FRA,1968 Summer,1968,Summer,Mexico City,Equestrianism,Gold,FRA,France
44255,Elisabeta Guzganu-Tufan,F,19,160,54,Romania,ROU,1984 Summer,1984,Summer,Los Angeles,Fencing,Silver,ROU,Romania
44255,Elisabeta Guzganu-Tufan,F,27,160,54,Romania,ROU,1992 Summer,1992,Summer,Barcelona,Fencing,Bronze,ROU,Romania
44287,Snorri Steinn Gujnsson,M,26,187,86,Iceland,ISL,2008 Summer,2008,Summer,Beijing,Handball,Silver,ISL,Iceland
44301,Hreiar Lev Gumundsson,M,27,193,96,Iceland,ISL,2008 Summer,2008,Summer,Beijing,Handball,Silver,ISL,Iceland
44308,Nodar Gvakharia,M,24,NA,NA,Soviet Union,URS,1956 Summer,1956,Summer,Melbourne,Water Polo,Bronze,URS,Russia
44309,Davit Gvantseladze,M,27,167,73,Soviet Union,URS,1964 Summer,1964,Summer,Tokyo,Wrestling,Bronze,URS,Russia
44312,Gwak Dae-Seong,M,23,NA,NA,South Korea,KOR,1996 Summer,1996,Summer,Atlanta,Judo,Silver,KOR,South Korea
44313,Gwak Dong-Han,M,24,183,90,South Korea,KOR,2016 Summer,2016,Summer,Rio de Janeiro,Judo,Bronze,KOR,South Korea
44323,Gwon Chang-Suk,F,25,NA,NA,South Korea,KOR,1996 Summer,1996,Summer,Atlanta,Hockey,Silver,KOR,South Korea
44328,Gwon Hyeok,M,24,187,90,South Korea,KOR,2008 Summer,2008,Summer,Beijing,Baseball,Gold,KOR,South Korea
44333,Gwon Su-Hyeon,F,22,NA,NA,South Korea,KOR,1996 Summer,1996,Summer,Atlanta,Hockey,Silver,KOR,South Korea
44338,"Horace Lefty"""" Gwynne""""",M,19,157,53,Canada,CAN,1932 Summer,1932,Summer,Los Angeles,Boxing,Gold,CAN,Canada
44344,Andrea Gyarmati (-Hesz),F,18,170,64,Hungary,HUN,1972 Summer,1972,Summer,Munich,Swimming,Silver,HUN,Hungary
44344,Andrea Gyarmati (-Hesz),F,18,170,64,Hungary,HUN,1972 Summer,1972,Summer,Munich,Swimming,Bronze,HUN,Hungary
44346,Dezs Gyarmati,M,20,186,83,Hungary,HUN,1948 Summer,1948,Summer,London,Water Polo,Silver,HUN,Hungary
44346,Dezs Gyarmati,M,24,186,83,Hungary,HUN,1952 Summer,1952,Summer,Helsinki,Water Polo,Gold,HUN,Hungary
44346,Dezs Gyarmati,M,29,186,83,Hungary,HUN,1956 Summer,1956,Summer,Melbourne,Water Polo,Gold,HUN,Hungary
44346,Dezs Gyarmati,M,32,186,83,Hungary,HUN,1960 Summer,1960,Summer,Roma,Water Polo,Bronze,HUN,Hungary
44346,Dezs Gyarmati,M,36,186,83,Hungary,HUN,1964 Summer,1964,Summer,Tokyo,Water Polo,Gold,HUN,Hungary
44347,Olga Gyarmati (-Vrkonyi  -Aczl),F,23,166,57,Hungary,HUN,1948 Summer,1948,Summer,London,Athletics,Gold,HUN,Hungary
44352,Valria Gyenge (-Garai),F,19,NA,NA,Hungary,HUN,1952 Summer,1952,Summer,Helsinki,Swimming,Gold,HUN,Hungary
44359,George Frederick Gyles,M,54,NA,NA,Santa Maria,CAN,1932 Summer,1932,Summer,Los Angeles,Sailing,Silver,CAN,Canada
44365,Jane Hilda Charlotta Gylling (-Palm),F,18,NA,NA,Sweden,SWE,1920 Summer,1920,Summer,Antwerpen,Swimming,Bronze,SWE,Sweden
44366,Kate Gynther,F,26,175,73,Australia,AUS,2008 Summer,2008,Summer,Beijing,Water Polo,Bronze,AUS,Australia
44366,Kate Gynther,F,30,175,73,Australia,AUS,2012 Summer,2012,Summer,London,Water Polo,Bronze,AUS,Australia
44369,Mikhail Asenov Gyonin,M,26,178,67,Bulgaria,BUL,1968 Summer,1968,Summer,Mexico City,Football,Silver,BUL,Bulgaria
44378,Endre Gyrfi (Gyrffy),M,28,NA,NA,Hungary,HUN,1948 Summer,1948,Summer,London,Water Polo,Silver,HUN,Hungary
44384,Mario-Elio Gyr,M,31,187,76,Switzerland,SUI,2016 Summer,2016,Summer,Rio de Janeiro,Rowing,Gold,SUI,Switzerland
44389,Willy Gysi,M,18,NA,NA,Switzerland,SUI,1936 Summer,1936,Summer,Berlin,Handball,Bronze,SUI,Switzerland
44399,Ileana Gyulai-Drmb-Jenei,F,22,164,61,Romania,ROU,1968 Summer,1968,Summer,Mexico City,Fencing,Bronze,ROU,Romania
44399,Ileana Gyulai-Drmb-Jenei,F,26,164,61,Romania,ROU,1972 Summer,1972,Summer,Munich,Fencing,Bronze,ROU,Romania
44400,Zsolt Gyulay,M,24,187,90,Hungary,HUN,1988 Summer,1988,Summer,Seoul,Canoeing,Gold,HUN,Hungary
44400,Zsolt Gyulay,M,24,187,90,Hungary,HUN,1988 Summer,1988,Summer,Seoul,Canoeing,Gold,HUN,Hungary
44400,Zsolt Gyulay,M,27,187,90,Hungary,HUN,1992 Summer,1992,Summer,Barcelona,Canoeing,Silver,HUN,Hungary
44400,Zsolt Gyulay,M,27,187,90,Hungary,HUN,1992 Summer,1992,Summer,Barcelona,Canoeing,Silver,HUN,Hungary
44404,Jzsef Gyuricza,M,22,175,66,Hungary,HUN,1956 Summer,1956,Summer,Melbourne,Fencing,Bronze,HUN,Hungary
44408,Ginka Gyurova,F,22,174,68,Bulgaria,BUL,1976 Summer,1976,Summer,Montreal,Rowing,Silver,BUL,Bulgaria
44408,Ginka Gyurova,F,26,174,68,Bulgaria,BUL,1980 Summer,1980,Summer,Moskva,Rowing,Silver,BUL,Bulgaria
44409,Krasimira Gyurova,F,22,164,60,Bulgaria,BUL,1976 Summer,1976,Summer,Montreal,Basketball,Bronze,BUL,Bulgaria
44410,Dniel Gyurta,M,15,185,77,Hungary,HUN,2004 Summer,2004,Summer,Athina,Swimming,Silver,HUN,Hungary
44410,Dniel Gyurta,M,23,185,77,Hungary,HUN,2012 Summer,2012,Summer,London,Swimming,Gold,HUN,Hungary
44412,Kazimierz Aleksander Gzowski,M,26,171,67,Poland,POL,1928 Summer,1928,Summer,Amsterdam,Equestrianism,Silver,POL,Poland
44417,Ha Hyeong-Ju,M,22,184,95,South Korea,KOR,1984 Summer,1984,Summer,Los Angeles,Judo,Gold,KOR,South Korea
44426,Ha Tae-Gwon,M,25,187,87,South Korea-2,KOR,2000 Summer,2000,Summer,Sydney,Badminton,Bronze,KOR,South Korea
44426,Ha Tae-Gwon,M,29,187,87,South Korea-2,KOR,2004 Summer,2004,Summer,Athina,Badminton,Gold,KOR,South Korea
44431,Kathrin Haacker,F,21,181,72,East Germany,GDR,1988 Summer,1988,Summer,Seoul,Rowing,Gold,GDR,Germany
44431,Kathrin Haacker,F,25,181,72,Germany,GER,1992 Summer,1992,Summer,Barcelona,Rowing,Bronze,GER,Germany
44434,"Theodor Theo"""" Haag""""",M,27,NA,NA,Germany,GER,1928 Summer,1928,Summer,Amsterdam,Hockey,Bronze,GER,Germany
44437,Karl Johan Haagensen,M,35,NA,NA,Norway,NOR,1906 Summer,1906,Summer,Athina,Gymnastics,Gold,NOR,Norway
44468,Hans Haas,M,21,170,NA,Austria,AUT,1928 Summer,1928,Summer,Amsterdam,Weightlifting,Gold,AUT,Austria
44468,Hans Haas,M,25,170,NA,Austria,AUT,1932 Summer,1932,Summer,Los Angeles,Weightlifting,Silver,AUT,Austria
44473,Karl-Friedrich Haas,M,20,186,72,Germany,GER,1952 Summer,1952,Summer,Helsinki,Athletics,Bronze,GER,Germany
44473,Karl-Friedrich Haas,M,25,186,72,Germany,GER,1956 Summer,1956,Summer,Melbourne,Athletics,Silver,GER,Germany
44478,"Thomas Mario Tommy"""" Haas""""",M,22,188,78,Germany,GER,2000 Summer,2000,Summer,Sydney,Tennis,Silver,GER,Germany
44479,Francis Townley Haas,M,19,196,84,United States,USA,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Gold,USA,USA
44483,Gnther Haase,M,27,NA,NA,Germany,GER,1952 Summer,1952,Summer,Helsinki,Diving,Bronze,GER,Germany
44487,Mandy Haase,F,22,164,58,Germany,GER,2004 Summer,2004,Summer,Athina,Hockey,Gold,GER,Germany
44498,Arvo Jaakko Haavisto,M,24,172,70,Finland,FIN,1924 Summer,1924,Summer,Paris,Wrestling,Bronze,FIN,Finland
44498,Arvo Jaakko Haavisto,M,28,172,70,Finland,FIN,1928 Summer,1928,Summer,Amsterdam,Wrestling,Gold,FIN,Finland
44501,Bruno Habrovs,M,21,182,78,Soviet Union,URS,1960 Summer,1960,Summer,Roma,Fencing,Bronze,URS,Russia
44501,Bruno Habrovs,M,21,182,78,Soviet Union,URS,1960 Summer,1960,Summer,Roma,Fencing,Bronze,URS,Russia
44510,Vladimr Haber,M,23,179,81,Czechoslovakia,TCH,1972 Summer,1972,Summer,Munich,Handball,Silver,TCH,Czech Republic
44511,Charles Haberkorn,M,23,NA,NA,St. Louis Southwest Turnverein #2-3,USA,1904 Summer,1904,Summer,St. Louis,Tug-Of-War,Bronze,USA,USA
44518,Heiko Habermann,M,25,194,87,East Germany,GDR,1988 Summer,1988,Summer,Seoul,Rowing,Bronze,GDR,Germany
44525,Emam Ali Habibi Goudarzi,M,25,172,73,Iran,IRI,1956 Summer,1956,Summer,Melbourne,Wrestling,Gold,IRI,Iran
44529,Florencia Martina Habif,F,18,161,47,Argentina,ARG,2012 Summer,2012,Summer,London,Hockey,Silver,ARG,Argentina
44535,Gianna Habltzel-Brki,F,30,162,50,Switzerland,SUI,2000 Summer,2000,Summer,Sydney,Fencing,Silver,SUI,Switzerland
44535,Gianna Habltzel-Brki,F,30,162,50,Switzerland,SUI,2000 Summer,2000,Summer,Sydney,Fencing,Silver,SUI,Switzerland
44566,Marcel Hacker,M,23,196,101,Germany,GER,2000 Summer,2000,Summer,Sydney,Rowing,Bronze,GER,Germany
44569,Grant George Hackett,M,20,198,96,Australia,AUS,2000 Summer,2000,Summer,Sydney,Swimming,Gold,AUS,Australia
44569,Grant George Hackett,M,20,198,96,Australia,AUS,2000 Summer,2000,Summer,Sydney,Swimming,Gold,AUS,Australia
44569,Grant George Hackett,M,24,198,96,Australia,AUS,2004 Summer,2004,Summer,Athina,Swimming,Silver,AUS,Australia
44569,Grant George Hackett,M,24,198,96,Australia,AUS,2004 Summer,2004,Summer,Athina,Swimming,Gold,AUS,Australia
